Date,Adj Close,Close,High,Low,Open,Volume,VIX,puntaje_sent_fin_pos,puntaje_sent_fin_neu,puntaje_sent_fin_neg,recom_inv_llm,rows_per_day,has_news
2023-11-09,305.9386901855469,320.7799987792969,326.6499938964844,319.6600036621094,326.0,1787900,15.289999961853027,0.0419122353196144,0.9384543895721436,0.0196334384381771,4.0,1.0,1
2023-11-10,310.44989013671875,325.510009765625,326.05999755859375,321.6499938964844,323.32000732421875,1781400,14.170000076293945,0.0,0.0,0.0,0.0,0.0,0
2023-11-13,311.7850646972656,326.9100036621094,328.7200012207031,323.5299987792969,324.1600036621094,1403300,14.760000228881836,0.04256587351361907,0.683776984612147,0.27365713287144894,2.6666666666666665,3.0,1
2023-11-14,323.0487060546875,338.7200012207031,341.7799987792969,332.4700012207031,333.5299987792969,3592700,14.15999984741211,0.06489892086635031,0.8483864714701971,0.0867146253585815,3.0,12.0,1
2023-11-15,321.9804992675781,337.6000061035156,341.0799865722656,335.3399963378906,339.8999938964844,2534500,14.180000305175781,0.2616726532578468,0.12004777856848449,0.6182795185595751,3.5454545454545454,11.0,1
2023-11-16,321.09356689453125,336.6700134277344,339.75,335.010009765625,337.760009765625,1620400,14.319999694824219,0.0302764624357223,0.014377849176526,0.955345630645752,2.0,1.0,1
2023-11-17,323.4969787597656,339.19000244140625,340.45001220703125,338.1199951171875,339.5,1465200,13.800000190734863,0.09783193483375584,0.8709946045508752,0.031173427517597423,3.230769230769231,13.0,1
2023-11-20,323.7449951171875,339.45001220703125,341.32000732421875,337.5,340.0,3146000,13.40999984741211,0.037058237940072944,0.9389358460903168,0.02400592248886815,1.0,2.0,1
2023-11-21,319.4721984863281,334.9700012207031,339.0899963378906,334.54998779296875,338.3599853515625,1900900,13.350000381469727,0.0,0.0,0.0,0.0,0.0,0
2023-11-22,322.9724426269531,338.6400146484375,338.9100036621094,335.3699951171875,336.94000244140625,1235200,12.850000381469727,0.0,0.0,0.0,0.0,0.0,0
2023-11-24,323.4588317871094,339.1499938964844,340.2699890136719,337.6400146484375,338.79998779296875,460100,12.460000038146973,0.0416563376784324,0.9373385310173036,0.0210051089525222,3.0,1.0,1
2023-11-27,322.0854797363281,337.7099914550781,340.0199890136719,335.739990234375,339.19000244140625,1250500,12.6899995803833,0.03048191964626305,0.2764741679032643,0.6930439708133539,3.8333333333333335,6.0,1
2023-11-28,322.0281982421875,337.6499938964844,338.3999938964844,334.8699951171875,337.3800048828125,1419000,12.6899995803833,0.02787322985629233,0.783702552318573,0.18842418243487677,3.6666666666666665,3.0,1
2023-11-29,327.18218994140625,340.260009765625,343.5299987792969,336.510009765625,337.0,2038100,12.979999542236328,0.2387839592993259,0.22315159440040588,0.5380643997341394,3.0,4.0,1
